word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
appalling;: [1minspiring horror, dismay, or disgust[0m. living under appalling conditions. appalling savagery.;0;2023-07-03;2023-07-03;;;;épouvantable;491;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/appalling_en_gb_1.mp3
pallor;pallor. noun. pal·​lor ˈpal-ər. : [1mdeficiency of color especially of the face[0m : paleness.;0;2023-07-01;2023-07-01;;;;pâleur;492;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pallor_en_gb_1.mp3
attempted;: [1mhaving been tried without success[0m. an attempted suicide. an attempted takeover. especially, law : characterized by an intent to commit and effort taken to commit a specified crime that fails or is prevented.;0;;;;;;tenté;493;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/at/attempted_en_gb_1.mp3
bigness;noun. [1mthe fact or condition of being large in size, extent, amount, etc.[0m;0;;;;;;grandeur;494;N/A
summons;noun,plural sum·mons·es. [1man authoritative command, message, or signal by which one is summoned[0m. a request, demand, or call to do something: a summons to surrender.;0;;;;;;assignation;495;N/A
malefactor;": [1mone who commits an offense against the law[0m. especially : felon. He favors harsh punishment for chronic malefactors. 

2. : one who does ill toward another.";0;;;;;;malfaiteur;496;N/A
stillness;noun. [1msilence: quiet: hush[0m. the absence of motion.;0;2023-07-06;2023-07-06;;;;calme;497;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stillness_en_gb_1.mp3
aroused;: [1mto excite (someone) sexually[0m : to cause sexual arousal in (someone);0;;;;;;excité;498;N/A
brute;noun. /bruːt/ /bruːt/ ​(sometimes humorous) [1ma man who treats people in an unkind, cruel way[0m.;3;2023-07-03;2023-07-06;;;;N/A;499;N/A
chattering;"

1. : [1mto utter rapid short sounds suggestive of language but inarticulate and indistinct[0m. squirrels chattered angrily. 

2. : to talk idly, incessantly, or fast.";3;2023-07-06;2023-07-09;;;;bavardage;500;N/A
kettle;: [1ma metallic vessel usually used for boiling liquids[0m. especially : teakettle.;0;;;;;;bouilloire;501;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ke/kettle_en_gb_1.mp3
commonplace;: [1mcommonly found or seen[0m : ordinary, unremarkable. a commonplace occurrence. the large mergers that had become commonplace. Computers are commonplace in classrooms.;0;2023-07-03;2023-07-03;;;;banal;502;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/commonplace_en_gb_1.mp3
crushed;[1mto press something very hard so that it is broken or its shape is destroyed[0m: The package had been badly crushed in the post. Add three cloves of crushed garlic. His arm was badly crushed in the car accident.;0;;;;;;écrasé;503;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/crushed_en_gb_1.mp3
hearkening;: [1mto give respectful attention[0m. the humble folk who hearkened to these evangelists G. M. Stephenson.;0;2023-07-06;2023-07-06;;;;écouter;504;N/A
pious;a. : [1mmarked by or showing reverence for deity and devotion to divine worship[0m. b. : marked by conspicuous religiosity. a hypocrite—a thing all pious words and uncharitable deeds Charles Reade.;0;;;;;;pieux;505;N/A
blasphemies;blasphemy. noun. blas·​phe·​my ˈblas-fə-mē plural blasphemies. : the crime of insulting or showing contempt or lack of reverence for God or a religion and its doctrines and writings and especially God as perceived by Christianity and Christian doctrines and writings.;0;;;;;;blasphèmes;506;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bl/blasphemies_en_gb_1.mp3
foresee;​[1mto think something is going to happen in the future: to know about something before it happens[0m synonym predict.;0;2023-07-03;2023-07-03;;;;prévoir;507;N/A
shipwreck;"

1. : [1ma wrecked ship[0m. 

2. : the destruction or loss of a ship.";0;;;;;;Naufrage;508;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sh/shipwreck_en_gb_1.mp3
hansom;"

1. [1ma low-hung, two-wheeled, covered vehicle drawn by one horse, for two passengers, with the driver being mounted on an elevated seat behind and the reins running over the roof[0m. 

2. any similar horse-drawn vehicle.";0;2023-07-06;2023-07-06;;;;hanson;509;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/hansom_en_gb_1.mp3
carpenter;: [1ma worker who builds or repairs wooden structures or their structural parts[0m. carpenter.;0;;;;;;menuisier;510;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/carpenter_en_gb_1.mp3
doubtless;: [1mfree from doubt[0m : certain. doubtlessly adverb. doubtlessness noun.;0;2023-07-02;2023-07-02;;;;sans aucun doute;511;N/A
acuteness;[1mthe quality of being very good, accurate, and showing an ability to notice very small differences[0m: He is remembered for the acuteness of his intellect.;0;;;;;;acuité;512;N/A
icy;": [1mintensely cold[0m. 

2. : characterized by coldness : frigid. an icy stare. also : steely.";0;;;;;;glacé;513;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ic/icy_en_gb_1.mp3
pity;: [1msympathetic sorrow for one suffering, distressed, or unhappy[0m.;0;;;;;;pitié;514;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pi/pity_en_gb_1.mp3
tincture;tincture \TINK-cher\ noun. 1 : [1ma solution of a medicinal substance in an alcoholic solvent[0m. 2 a : a characteristic quality : cast. b : a slight admixture : trace. 3 : color, tint.;0;2023-07-03;2023-07-03;;;;teinture;515;N/A
prodigy;"<span><span jscontroller=""BicQqd"" jsname=""XtloMb""><span jsaction=""click:sKUsF"" role=""tooltip"" tabindex=""0""><g-bubble jscontroller=""QVaUhf"" data-ci="""" data-du=""200"" data-tp=""5"" jsaction=""R9S7w:VqIRre:"" jsshadow=""""><span jsname=""d6wfac"" class=""c5aZPb"" data-enable-toggle-animation=""true"" data-extra-container-classes=""ZLo7Eb"" data-hover-hide-delay=""1000"" data-hover-open-delay=""500"" data-send-open-event=""true"" data-theme=""0"" data-width=""250"" role=""button"" tabindex=""0"" jsaction=""vQLyHf"" jsslot="""" data-ved=""2ahUKEwjjrdOwx-b_AhXNU6QEHcysDf0QmpgGegQIExAD""><span jsname=""ukx3I"" class=""JPfdse"" data-bubble-link="""" data-segment-text=""prodigy"">prodigy";0;;;;;;prodige;516;N/A
transcendental;adjective. [1mtranscendent, surpassing, or superior[0m. being beyond ordinary or common experience, thought, or belief: supernatural.;0;;;;;;transcendantal;517;N/A
dwell;[1mto live or stay as a permanent resident: reside[0m. to live or continue in a given condition or state: to dwell in happiness.;0;;;;;;demeurer;518;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dw/dwell_en_gb_1.mp3
struggling;[1mto try or fight very hard in order to do or get something[0m: struggle with/against sth For years she struggled with the department to get her ideas accepted.;0;2023-07-06;2023-07-06;;;;en difficulté;519;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/struggling_en_gb_1.mp3
attired;[=[1mwearing formal clothing[0m] especially : to clothe in fancy or rich garments. dancers attired in colorful costumes. attire.;0;;;;;;vêtu;520;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/at/attired_en_gb_1.mp3
alas;alas. interjection. ə-ˈlas. [1mused to express unhappiness, pity, or concern[0m.;0;;;;;;Hélas;521;N/A
utterly;: [1mto an absolute or extreme degree[0m : to the full extent : in an utter manner : absolutely, entirely, totally.;0;;;;;;tout à fait;522;N/A
subsided;verb (used without object),sub·sid·ed, sub·sid·ing. [1mto sink to a low or lower level[0m. to become quiet, less active, or less violent: abate: The laughter subsided.;0;2023-07-06;2023-07-06;;;;calmé;523;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/subsided_en_gb_1.mp3
bonds;[1mto develop a close connection or strong relationship with someone, or to make someone do this[0m: The aim was to bond the group into a closely knit team.;0;;;;;;obligations;524;N/A
freshness;Definitions of freshness. [1mthe property of being pure and fresh (as if newly made): not stale or deteriorated[0m.;0;2023-07-03;2023-07-03;;;;fraîcheur;525;N/A
deposed;"transitive verb. 

1. : [1mto remove from a throne or other high position[0m. plotting to depose the king. a deposed military leader.";0;2023-07-06;2023-07-06;;;;déchu;526;N/A
slumbered;[1mto sleep, especially lightly: doze: drowse[0m. to be in a state of inactivity, negligence, quiescence, or calm: Vesuvius is slumbering.;0;;;;;;assoupi;527;N/A
characters;"

1. [count] : [1mthe way someone thinks, feels, and behaves[0m : someone&#39:s personality — usually singular. He rarely shows his true character—that of a kind and sensitive person. This is a side of her character that few people have seen. the different aspects/facets of her character.";0;;;;;;personnages;528;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/characters_en_gb_1.mp3
undignified;Britannica Dictionary definition of UNDIGNIFIED. [more undignified: most undignified] : [1mnot serious or formal[0m : not dignified. Some people thought her behavior was undignified. [=silly, embarrassing];0;;;;;;indigne;529;N/A
disguise;disguise, cloak, mask mean [1mto alter the dress or appearance of so as to conceal the identity or true nature[0m. disguise implies a change in appearance or behavior that misleads by presenting a different apparent identity.;0;;;;;;déguisement;530;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disguise_en_gb_1.mp3
feared;"feared: fearing: fears. transitive verb. 

1. : [1mto be afraid of[0m : expect with alarm.";0;2023-07-03;2023-07-03;;;;craignait;531;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fe/feared_en_gb_1.mp3
awakened; [1mto stop sleeping or to make someone stop sleeping[0m: They were awakened by the sound of gunfire. I awakened at dawn to find him beside me.;0;;;;;;réveillé;532;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/aw/awakened_en_gb_1.mp3
conceal;[1mto hide: withdraw or remove from observation: cover or keep from sight[0m: He concealed the gun under his coat.;0;2023-07-06;2023-07-06;;;;cacher;533;N/A
sinner;Britannica Dictionary definition of SINNER. [count] : [1msomeone who has done something wrong according to religious or moral law[0m : someone who has sinned.;0;;;;;;pécheur;534;N/A
impulses; [1ma sudden, strong desire to do something[0m: [ + to infinitive ] I had this impulse to dye my hair red.;0;2023-07-06;2023-07-06;;;;impulsions;535;N/A
throes;throes plural : [1ma hard or painful struggle[0m.;0;2023-07-03;2023-07-03;;;;affres;536;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/throes_en_gb_1.mp3
tempest;[ tem-pist ] show ipa. See synonyms for tempest on Thesaurus.com. noun. [1ma violent windstorm, especially one with rain, hail, or snow[0m. a violent commotion, disturbance, or tumult.;0;2023-07-03;2023-07-03;;;;tempête;537;N/A
thence;": [1mfrom that place[0m. 

2. : from that fact or circumstance : therefrom. 

3. archaic : from that time : thenceforth.";0;;;;;;de là;538;N/A
scaffold;"

1. a. : [1ma temporary or movable platform for workers (such as bricklayers, painters, or miners) to stand or sit on when working at a height above the floor or ground[0m. b. : a platform on which a criminal is executed (as by hanging or beheading)";0;2023-07-03;2023-07-03;;;;échafaud;539;N/A
shuddering;: [1mto tremble convulsively[0m : shiver, quiver.;0;2023-07-06;2023-07-06;;;;frissonnant;540;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sh/shuddering_en_gb_1.mp3
loathed;transitive verb. : [1mto dislike greatly and often with disgust or intolerance[0m : detest.;3;2023-07-06;2023-07-09;;;;détesté;541;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lo/loathed_en_gb_1.mp3
