word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
touchdown;"touch·​down ˈtəch-ˌdau̇n. 
1. : [1mthe act of touching a football to the ground behind an opponent&#39:s goal[0m. specifically : the act of scoring six points in American football by being lawfully in possession of the ball on, above, or behind an opponent&#39:s goal line when the ball is declared dead.";4;2023-08-03;2023-08-24;;;;atterrissage;102;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/to/touchdown_en_us_1.mp3
scent;noun. [1ma distinctive odor, especially when agreeable[0m: the scent of roses. an odor left in passing, by means of which an animal or person may be traced.;2;2023-08-03;2023-08-10;;;;flairer;103;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sc/scent_en_us_1.mp3
seek;": [1mto go in search of[0m : look for. b. : to try to discover. 
3. : to ask for : request.";6;2023-07-31;2023-09-04;;;;chercher;104;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seek_en_us_1.mp3
harm;/ˈhɑɚm/ noun. Britannica Dictionary definition of HARM. [noncount] : [1mphysical or mental damage or injury[0m : something that causes someone or something to be hurt, broken, made less valuable or successful, etc.;4;2023-08-04;2023-08-25;;;;préjudice;105;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/harm_en_us_1.mp3
toss;a. : [1mto throw with a quick, light, or careless motion or with a sudden jerk[0m. toss a ball around. b. : to throw up in the air.;3;2023-08-07;2023-08-14;;;;lancer;106;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/to/toss_en_us_1.mp3
fog; [1ma weather condition in which very small drops of water come together to form a thick cloud close to the land or sea, making it difficult to see[0m: Thick/Heavy/Dense fog has made driving conditions dangerous. Mist, fog, and snow are common in this area.;2;2023-08-04;2023-08-11;;;;brouillard;107;N/A
embarrassed;: [1mfeeling or showing a state of self-conscious confusion and distress[0m.;5;2023-07-29;2023-08-26;;;;gêné;108;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/em/embarrassed_en_us_1.mp3
wander;wander, roam, ramble, rove, traipse, meander mean [1mto go about from place to place usually without a plan or definite purpose[0m. wander implies an absence of or an indifference to a fixed course. fond of wandering about the square just watching the people. roam suggests wandering about freely and often far afield.;2;2023-08-03;2023-08-10;;;;errer;109;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wa/wander_en_us_1.mp3
ha;ha. interjection. variants or hah. ˈhä [1mused to express surprise, joy, or victory[0m.;5;2023-07-15;2023-08-12;;;;;110;N/A
ribbon;: [1ma flat or tubular narrow closely woven fabric (as of silk or rayon) used for trimmings or knitting[0m. b. : a narrow fabric used for tying packages. c. : a piece of usually multicolored ribbon worn as a military decoration or in place of a medal.;3;2023-08-07;2023-08-14;;;;ruban;111;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ri/ribbon_en_us_1.mp3
aisle;[1ma long, narrow space between rows of seats in an aircraft, theater, church, etc., or between the rows of shelves in a store[0m. (Definition of aisle from the Cambridge Academic Content Dictionary © Cambridge University Press);5;2023-08-03;2023-08-31;;;;allée;112;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ai/aisle_en_us_1.mp3
bolt; [1mto move very fast, especially as a result of being frightened[0m: Frightened by the car horn, the horse bolted. Thesaurus: synonyms, antonyms, and examples. to move fast.;5;2023-07-13;2023-08-10;;;;verrouiller;113;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bolt_en_us_1.mp3
assignment;/əˈsaɪnmənt/ [countable] [1ma task or piece of work that somebody is given to do, usually as part of their job or studies[0m. Students are required to complete all homework assignments.;6;2023-07-31;2023-09-04;;;;mission;114;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/as/assignment_en_us_1.mp3
willingness; [1mthe quality of being happy to do something if it is needed[0m: [ + to infinitive ] She shows a willingness to work on her own initiative. Throughout his career he has demonstrated a willingness to compromise. Synonyms.;6;2023-07-31;2023-09-04;;;;volonté;115;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wi/willingness_en_us_1.mp3
lob;: [1mto send (as a ball) in a high arc by hitting or throwing easily[0m. lob.;5;2023-07-15;2023-08-12;;;;;116;N/A
genuine;/ˈdʒenjuɪn/ [1mreal: exactly what it appears to be: not artificial[0m synonym authentic.;3;2023-08-03;2023-08-17;;;;authentique;117;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ge/genuine_en_us_1.mp3
hallway;[1ma space or passage inside the entrance or front door of a building[0m.;3;2023-08-03;2023-08-17;;;;couloir;118;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/hallway_en_us_1.mp3
mud;": [1ma slimy sticky mixture of solid material with a liquid and especially water[0m. especially : soft wet earth. 
2. : abusive and malicious remarks or charges. political campaigners slinging mud at each other.";3;2023-08-03;2023-08-17;;;;boue;119;N/A
scatter;"
1. : [1mto separate and go in various directions[0m : disperse. 
2. : to occur or fall irregularly or at random.";1;2023-08-06;2023-08-09;;;;dispersion;120;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sc/scatter_en_us_1.mp3
lawmaker;lawmaker. noun. law·​mak·​er. : [1mone that makes laws[0m. especially : legislator.;5;2023-08-04;2023-09-01;;;;législateur;121;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/la/lawmaker_en_us_1.mp3
rib;": [1many of the paired curved bony or partly cartilaginous rods that stiffen the walls of the body of most vertebrates and protect the viscera[0m. b
(1) : a cut of meat including a rib see beef illustration. 
(2) : a boneless cut of meat (such as beef or pork) from a rib section.";2;2023-08-06;2023-08-13;;;;côte;122;N/A
aim; [1mto point or direct a weapon or other object toward someone or something[0m: [ T ] I turned and saw a big man aiming a camera at me. [ I/T ] To aim something is also to direct it toward someone whom you want to influence or toward achieving something: [ T ] These ads are aimed at young people.;6;2023-07-31;2023-09-04;;;;but;123;N/A
thrive;Britannica Dictionary definition of THRIVE. [no object] : [1mto grow or develop successfully[0m : to flourish or succeed.;1;2023-08-07;2023-08-08;;;;prospérer;124;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/thrive_en_us_1.mp3
juror;": [1ma person summoned to serve on a jury[0m. 
2. : a person who takes an oath (as of allegiance)";6;2023-07-31;2023-09-04;;;;juré;125;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ju/juror_en_us_1.mp3
kneel;verb. ˈnēl. knelt ˈnelt or kneeled: kneeling. intransitive verb. : [1mto position the body so that one or both knees rest on the floor[0m.;6;2023-08-03;2023-09-07;;;;s'agenouiller;126;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/kn/kneel_en_us_1.mp3
slight;[1msmall in amount or degree[0m: a slight improvement. a slight incline. She had a slight headache.;2;2023-08-07;2023-08-10;;;;léger;127;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sl/slight_en_us_1.mp3
grasp; [1mto take something quickly, in your hand, and hold it firmly[0m: [ T ] I grasped his arm to keep from falling.;3;2023-08-03;2023-08-17;;;;saisir;128;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/grasp_en_us_1.mp3
tap;[1mto hit something gently, and often repeatedly, especially making short, sharp noises[0m: The branches tapped against the window.;4;2023-07-29;2023-08-19;;;;robinet;129;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ta/tap_en_us_1.mp3
spine;(also backbone): (spinal column) [1mthe line of bones down the center of the back that provides support for the body[0m.;2;2023-08-03;2023-08-10;;;;colonne vertébrale;130;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sp/spine_en_us_1.mp3
sack; [1ma large bag made of strong cloth, paper, or plastic, used to store large amounts of something[0m: The corn was stored in large sacks. a sack of potatoes/coal/flour. See also. haversack old-fashioned.;3;2023-07-31;2023-08-14;;;;sac;131;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/sack_en_us_1.mp3
elder;"
1. : [1mof earlier birth or greater age[0m. his elder brother. 
2. : of or relating to earlier times : former.";5;2023-08-07;2023-09-04;;;;aîné;132;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/el/elder_en_us_1.mp3
dough;"
1. : [1ma mixture that consists essentially of flour or meal and a liquid (such as milk or water) and is stiff enough to knead or roll[0m. 
2. : something resembling dough especially in consistency.";3;2023-08-07;2023-08-14;;;;pâte;133;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/do/dough_en_us_1.mp3
dump;[1mto throw away or discard garbage, refuse, etc.[0m;2;2023-08-06;2023-08-13;;;;décharge;134;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/du/dump_en_us_1.mp3
barn;"
1. a. : [1ma usually large building for the storage of farm products or feed and usually for the housing of farm animals or farm equipment[0m.";2;2023-08-03;2023-08-10;;;;Grange;135;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/barn_en_us_1.mp3
dam;: [1ma barrier preventing the flow of water or of loose solid materials[0m (such as soil or snow) a beaver dam. an ice dam. especially, civil engineering : a barrier built across a watercourse for impounding (see impound sense 2) water.;1;2023-08-06;2023-08-09;;;;barrage;136;N/A
whip;"Britannica Dictionary definition of WHIP. 
1. [count] : [1ma long, thin piece of leather or similar material that is attached to a handle and that is used for hitting a person as punishment or to hit an animal (such as a horse) to make it move faster[0m. The rider cracked his whip and the horse began to run.";4;2023-07-29;2023-08-19;;;;fouet;137;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wh/whip_en_us_1.mp3
spokesman;: [1ma person who speaks as the representative of another or others often in a professional capacity[0m.;5;2023-07-15;2023-08-12;;;;porte-parole;138;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sp/spokesman_en_us_1.mp3
one-third;Definitions of one-third. [1mone of three equal parts of a divisible whole[0m. synonyms: third, tierce. type of: common fraction, simple fraction.;2;2023-08-07;2023-08-10;;;;un tiers;139;N/A
shrug;Britannica Dictionary definition of SHRUG. : [1mto raise and lower your shoulders usually to show that you do not know or care about something[0m.;5;2023-07-31;2023-08-28;;;;hausser les épaules;140;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sh/shrug_en_us_1.mp3
scramble; to put things such as words or letters in the wrong order so that they do not make sense: He had a habit of scrambling his words when excited. [ T ];4;2023-07-31;2023-08-21;;;;brouiller;141;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sc/scramble_en_us_1.mp3
porch;: [1ma covered area adjoining an entrance to a building and usually having a separate roof[0m.;4;2023-07-31;2023-08-21;;;;porche;142;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/porch_en_us_1.mp3
foster;fos·​ter. : [1maffording, receiving, or sharing nurture or parental care though not related by blood or legal relationships[0m. a foster child. a foster parent. foster.;3;2023-07-31;2023-08-14;;;;favoriser;143;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/foster_en_us_1.mp3
peel;[1mto strip (something) of its skin, rind, bark, etc.[0m: to peel an orange. to strip (the skin, rind, bark, paint, etc.) from something: to peel paint from a car.;2;2023-08-03;2023-08-10;;;;peler;144;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/peel_en_us_1.mp3
pour; [1mto make a substance flow from a container, especially into another container, by raising just one side of the container that the substance is in[0m: I spilled the juice while I was pouring it. Pour the honey into the bowl and mix it thoroughly with the other ingredients.;5;2023-07-15;2023-08-12;;;;For;145;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/pour_en_us_1.mp3
burst;: [1mto break open, apart, or into pieces usually from impact or from pressure from within[0m. the balloon burst.;4;2023-07-31;2023-08-21;;;;éclatement;146;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bu/burst_en_us_1.mp3
stiff; [1mfirm or hard and not bending or moving easily[0m: He had stiff leather shoes on.;2;2023-08-06;2023-08-13;;;;rigide;147;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stiff_en_us_1.mp3
rod;": [1ma straight slender stick growing on or cut from a tree or bush[0m. 
(2) : osier. 
(3) : a stick or bundle of twigs used to punish.";2;2023-08-03;2023-08-10;;;;canne à pêche;148;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/rod_en_us_1.mp3
ballot;;2;2023-08-03;2023-08-10;;;;bulletin de vote;149;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/ballot_en_us_1.mp3
undergo;"
1. : [1mto submit to : endure[0m. 
2. : to go through : experience. undergo a transformation.";2;2023-08-06;2023-08-13;;;;subir;150;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/un/undergo_en_us_1.mp3
lens;"
1. a. : a piece of transparent material (such as glass) that has two opposite regular surfaces either both curved or one curved and the other plane and that is used either singly or combined in an optical instrument for forming an image by focusing rays of light. b. : a combination of two or more simple lenses.";3;2023-07-29;2023-08-12;;;;lentille;151;N/A
fist;[1ma hand with the fingers turned in tightly and the thumb held against them[0m: She clenched her fist.;4;2023-08-03;2023-08-24;;;;poing;152;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fist_en_us_1.mp3
likewise;"
1. : [1min like manner[0m : similarly. go and do likewise. 
2. : in addition.";5;2023-07-15;2023-08-12;;;;de même;153;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/li/likewise_en_us_1.mp3
poke; [1mto push a finger or other pointed object quickly into someone or something[0m: You&#39:ll poke someone in the eye with that umbrella if you&#39:re not careful! Two kids were poking a stick into the drain. SMART Vocabulary: related words and phrases. Pushing and shoving.;5;2023-08-03;2023-08-31;;;;poussée;154;N/A
