word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
duermes;modelo. intr. Hallarse en el estado de reposo que consiste en la inacción o suspensión de los sentidos y de todo movimiento voluntario.;1;2023-05-31;2023-06-04;1;2023-05-31;;N/A;123;N/A
abres;:Hacer que [algo] deje de estar cerrado: y, como pronominal, :dejar de estar cerrado:. Su participio es irregular: abierto. 2.;5;2023-07-22;2023-08-19;;;;vous ouvrez;124;N/A
camisa;Prenda de vestir que cubre el tronco hasta la cadera o medio muslo, con cuello, manga corta o larga, que se abrocha por delante con botones: suele llevar un canesú en la espalda que permite dar amplitud al cuerpo de la prenda.;4;2023-07-23;2023-08-13;;;;chemise;125;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/camisa_es_us_1.mp3
cubierto;Participio irregular de cubrir : también se usa como adjetivo.;4;2023-07-31;2023-08-21;;;;couvert;126;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/cubierto_es_us_1.mp3
cuarenta;Indica que el nombre al que acompaña o al que sustituye está 40 veces.;1;2023-05-31;2023-06-04;1;2023-05-31;;quarante;127;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/cuarenta_es_us_1.mp3
besos;Contacto o presión que se hace con los labios sobre una persona o una cosa, contrayéndolos y separándolos, en señal de amor, afecto, deseo, saludo, respeto, etc.;1;2023-05-31;2023-06-04;1;2023-05-31;;bisous;128;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/be/besos_es_us_1.mp3
ratas;Mamífero roedor más grande que el ratón, de pelo basto y rígido, cola larga, patas cortas, cabeza pequeña y orejas tiesas: es nocturno, muy fecundo, destructor y voraz, y vive tanto en bosques y desiertos como en construcciones humanas o barcos: hay muchas especies, que se diferencian sobre todo en color y tamaño.;6;2023-07-18;2023-08-22;;;;les rats;129;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ra/ratas_es_us_1.mp3
amas;f. Cabeza o señora de la casa o familia. 2.;2;2023-08-02;2023-08-09;;;;grupo;130;N/A
verts;Intermédiaire entre le bleu et le jaune : qui a la couleur dominante de la végétation.;1;2023-05-31;2023-06-04;1;2023-05-31;;verde;131;N/A
ma;mamá (? mujer).;5;2023-07-22;2023-08-19;;;;maman;132;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/ma_es_us_1.mp3
abismo;m. Profundidad grande, imponente y peligrosa, como la de los mares, la de un tajo, la de una sima, etc. 2.;6;2023-07-22;2023-08-26;;;;abîme;133;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ab/abismo_es_us_1.mp3
bata;Prenda de vestir, generalmente amplia y de punto, lana o acolchada, con mangas, que cubre el cuerpo hasta la altura de las rodillas o hasta los pies y se abrocha por delante con botones o con un cinturón: se usa en casa para estar cómodo y abrigado y suele ponerse sobre otras prendas.;2;2023-07-31;2023-08-07;;;;manteau;134;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/bata_es_us_1.mp3
murmuras;intr. Hablar entre dientes, manifestando queja o disgusto por algo. U.;6;2023-07-22;2023-08-26;;;;tu marmonnes;135;N/A
hubiera;RAE sur Twitter : &quot:@robalegarort #RAEconsultas HUBIERA y HUBIESE son formas del pretérito imperfecto de subjuntivo de «haber». HUBIERE es futuro de subjuntivo.&quot: / Twitter.;4;2023-07-23;2023-08-13;;;;avait;136;N/A
mareas;f. Movimiento periódico y alternativo de ascenso y descenso de las aguas del mar, producido por la atracción del Sol y de la Luna.;6;2023-07-15;2023-08-19;;;;les marées;137;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/mareas_es_us_1.mp3
vi;N/A;5;2023-08-01;2023-08-29;;;;scie;138;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/ver_es_us_1.mp3
pared;Construcción de superficie continua, levantada perpendicular al suelo, con las dimensiones adecuadas para cerrar o dividir un espacio, sostener una techumbre o proteger una zona.;5;2023-07-15;2023-08-12;;;;mur;139;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pared_es_us_1.mp3
intrusos;adj. Que se ha introducido sin derecho.;6;2023-07-18;2023-08-22;;;;N/A;140;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/intrusos_es_us_1.mp3
será;N/A;5;2023-07-23;2023-08-20;;;;être;141;N/A
barbudo;adj. Que tiene mucha barba.;6;2023-07-22;2023-08-26;;;;barbu;142;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/barbudo_es_us_1.mp3
fuera;En la parte exterior de un espacio, real o imaginario, especialmente si se trata de un espacio cerrado.;2;2023-07-27;2023-08-03;;;;dehors;143;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fu/fuera_es_us_1.mp3
quizá;Adverbio que expresa duda o probabilidad: «Neruda es un gran poeta. Quizá el más grande de todos los poetas» (Skármeta Cartero [Chile 1986]).;5;2023-07-22;2023-08-19;;;;peut être;144;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/qu/quiz%C3%A1_es_us_1.mp3
bajos;adj. Dicho de una cosa: Que está en lugar inferior respecto de otras de la misma especie o naturaleza.;1;2023-06-18;2023-06-22;1;2023-06-18;;faible;145;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/bajos_es_us_1.mp3
hojas;Órgano de las plantas que crece en las ramas o en el tallo, generalmente de color verde, ligera, plana y delgada, y que puede tener diversas formas: en este órgano se realizan principalmente las funciones de transpiración y fotosíntesis.;6;2023-07-22;2023-08-26;;;;feuilles;146;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hojas_es_us_1.mp3
escalera;Construcción o estructura constituida por una sucesión de escalones que sirve para subir y bajar los pisos de un edificio o para poner en comunicación dos superficies a distinto nivel.;6;2023-07-15;2023-08-19;;;;Escalier;147;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/escalera_es_us_1.mp3
hubo;La forma verbal hubieron es la que corresponde a la tercera persona del plural del pretérito perfecto simple o pretérito de indicativo del verbo haber: hube, hubiste, hubo, hubimos, hubisteis, hubieron.;4;2023-07-26;2023-08-16;;;;N/A;148;N/A
rocas;Materia de minerales asociados de manera natural que en cantidades considerables forma parte de la masa terrestre.;6;2023-07-18;2023-08-22;;;;rochers;149;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/rocas_es_us_1.mp3
soles;sol<sup>1</sup>. M. Estrella luminosa, centro de nuestro sistema planetario.;6;2023-07-22;2023-08-26;;;;N/A;150;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/soles_es_us_1.mp3
ayer;En el día anterior al día de hoy.;1;2023-05-31;2023-06-04;1;2023-05-31;;hier;151;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ay/ayer_es_us_1.mp3
bote;Salto que da un cuerpo, generalmente elástico, al chocar contra el suelo u otra superficie.;5;2023-07-15;2023-08-12;;;;bateau;152;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bote_es_us_1.mp3
pasos;m. Movimiento sucesivo de ambos pies al andar.;3;2023-07-22;2023-08-05;;;;Pas;153;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pasos_es_us_1.mp3
invento;Acción y efecto de inventar. m. Cosa inventada.;6;2023-07-15;2023-08-19;;;;invention;154;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/invento_es_us_1.mp3
habrá;Hallarse o existir real o figuradamente.;5;2023-07-08;2023-08-07;;;;aura;155;N/A
hall;Voz inglesa que se emplea con frecuencia en español para designar la pieza o sala a la que se accede al entrar en una casa o un edificio.;6;2023-07-15;2023-08-19;;;;entrée;156;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/hall_es_us_1.mp3
sótano;m. Pieza subterránea, a veces abovedada, entre los cimientos de un edificio.;4;2023-08-03;2023-08-24;;;;sous-sol;157;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/s%C3%B3/s%C3%B3tano_es_us_1.mp3
fantasmas;:Imagen de una persona muerta que se aparece a los vivos:.;4;2023-07-27;2023-08-17;;;;des fantômes;158;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fa/fantasmas_es_us_1.mp3
haya;Árbol de tronco grueso y erecto, corteza lisa y grisácea, ramas muy altas que forman una copa redonda y espesa, hoja caduca, ovalada, de color verde claro y algo apuntada en sus extremos y fruto (hayuco) encerrado en una especie de bola recubierta de espinas: puede alcanzar hasta 45 m de altura: crece en zonas de clima fresco y húmedo.;3;2023-07-24;2023-08-07;;;;est;159;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/haya_es_us_1.mp3
pileta;Ur. Pila con patas y un plano inclinado con ondulaciones para lavar la ropa.;4;2023-08-02;2023-08-23;;;;couler;160;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pi/pileta_es_us_1.mp3
afuera;adv. En lugar público o en la parte exterior.;6;2023-07-18;2023-08-22;;;;dehors;161;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/af/afuera_es_us_1.mp3
lejos;En un lugar situado a gran distancia de otro lugar que se toma como referencia.;3;2023-07-23;2023-08-06;;;;loin;162;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/lejos_es_us_1.mp3
jardincito;N/A;1;2023-05-31;2023-06-04;1;2023-05-31;;N/A;163;N/A
escena;f. Sitio o parte del teatro en que se representa o ejecuta la obra dramática o cualquier otro espectáculo teatral.;5;2023-07-22;2023-08-19;;;;scène;164;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/escena_es_us_1.mp3
aire;Sustancia gaseosa, transparente, inodora e insípida que envuelve la Tierra y forma la atmósfera: está constituida principalmente por oxígeno y nitrógeno, y por cantidades variables de argón, vapor de agua y anhídrido carbónico.;1;2023-05-31;2023-06-04;1;2023-05-31;;air;165;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ai/aire_es_us_1.mp3
plantas;Organismo vivo que crece sin poder moverse, en especial el que crece fijado al suelo y se nutre de las sales minerales y del anhídrido carbónico que absorbe por las raíces o por los poros de las hojas.;1;2023-05-31;2023-06-04;1;2023-05-31;;sols;166;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pl/plantas_es_us_1.mp3
siguió;tr. Proseguir o continuar en lo empezado.;4;2023-07-26;2023-08-16;;;;N/A;167;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seguir_es_us_1.mp3
seguida;adj. Continuo, sucesivo, sin intermisión de lugar o tiempo.;2;2023-07-31;2023-08-07;;;;suivi;168;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seguida_es_us_1.mp3
arriba;En dirección a un lugar que está en una posición superior a otro que se toma como referencia.;4;2023-07-29;2023-08-19;;;;au-dessus de;169;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ar/arriba_es_us_1.mp3
aparatos;m. Conjunto organizado de piezas que cumple una función determinada.;5;2023-08-01;2023-08-29;;;;gadgets;170;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/aparatos_es_us_1.mp3
fonógrafo;gramófono. m. Aparato que registraba y reproducía las vibraciones de cualquier sonido en un disco o cilindro.;6;2023-07-18;2023-08-22;;;;phonographe;171;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/fon%C3%B3grafo_es_us_1.mp3
paredes;f. Placa de cualquier material con que se divide o cierra un espacio.;6;2023-07-22;2023-08-26;;;;des murs;172;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/paredes_es_us_1.mp3
dejado;Del part. de dejar. adj. Dicho de una persona: Que no cuida su aspecto o su aseo.;1;2023-08-01;2023-08-04;;;;gauche;173;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/dejado_es_us_1.mp3
pañuelo;Pieza cuadrada de tela fina, generalmente de algodón, que se usa principalmente para limpiarse la nariz, enjugarse las lágrimas o secarse el sudor de la frente y suele llevarse encima.;2;2023-07-29;2023-08-05;;;;foulard;174;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pa%C3%B1uelo_es_us_1.mp3
pudiera;Tener expedita la facultad o potencia de hacer algo.;5;2023-07-23;2023-08-20;;;;pourrait;175;N/A
alcance;Distancia que alcanza la acción o la influencia de una cosa.;1;2023-08-01;2023-08-04;;;;portée;176;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alcance_es_us_1.mp3
volví;intr. Repetir o reiterar lo que antes se ha hecho.;4;2023-07-29;2023-08-19;;;;je suis rentré;177;N/A
aparato;apparatus. m. Conjunto organizado de piezas que cumple una función determinada.;4;2023-08-03;2023-08-24;;;;appareil;178;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/aparato_es_us_1.mp3
hayan;Árbol de tronco grueso y erecto, corteza lisa y grisácea, ramas muy altas que forman una copa redonda y espesa, hoja caduca, ovalada, de color verde claro y algo apuntada en sus extremos y fruto (hayuco) encerrado en una especie de bola recubierta de espinas: puede alcanzar hasta 45 m de altura: crece en zonas de clima fresco y húmedo.;5;2023-07-15;2023-08-12;;;;est;179;N/A
buque;m. Barco con cubierta que, por su tamaño, solidez y fuerza, es adecuado para navegaciones o empresas marítimas de importancia. 2.;4;2023-07-27;2023-08-17;;;;navire;180;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bu/buque_es_us_1.mp3
atrás;En dirección hacia un lugar que se considera que está detrás de otro que se toma como referencia.;2;2023-07-28;2023-08-04;;;;derrière;181;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/at/atr%C3%A1s_es_us_1.mp3
ignoro;tr. No hacer caso de algo o de alguien, o tratarlos como si no merecieran atención.;6;2023-07-15;2023-08-19;;;;J'ignore;182;N/A
esperanzas;f. Estado del ánimo en el cual se nos presenta como posible lo que deseamos. 2.;5;2023-07-15;2023-08-12;;;;espère;183;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/esperanzas_es_us_1.mp3
broma;Acción o dicho cuya finalidad es divertir o hacer reír enfrentando a una persona a una situación inesperada o extraña, deformando la realidad, mostrando como cierto algo que no lo es, etc.;5;2023-07-15;2023-08-12;;;;blague;184;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/broma_es_us_1.mp3
pronto;[cosa, persona] Que se produce, actúa o reacciona con rapidez.;4;2023-07-27;2023-08-17;;;;bientôt;185;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/pronto_es_us_1.mp3
escondí;m. Lugar propio para esconder algo o esconderse. 2.;4;2023-07-29;2023-08-19;;;;j'ai caché;186;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/esconder_es_us_1.mp3
debajo;En un lugar que está en posición inferior a otro que se toma como referencia y en su misma vertical: puede haber contacto o no haberlo.;1;2023-08-01;2023-08-04;;;;dessous;187;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/debajo_es_us_1.mp3
bolso;Bolsa de mano por lo común pequeña, hecha de cuero, tela u otra materia, provista de cierre y frecuentemente de asa, que utilizan en particular las mujeres para llevar dinero, documentos, objetos de uso personal, etc. m.;4;2023-07-24;2023-08-14;;;;sac;188;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bolso_es_us_1.mp3
nervios;nervium. m. Conjunto de fibras nerviosas en forma de cordón blanquecino que conducen impulsos entre el sistema nervioso central y otras partes del cuerpo.;6;2023-07-15;2023-08-19;;;;nerfs;189;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ne/nervios_es_us_1.mp3
apareció;Manifestarse, dejarse ver, por lo común, causando sorpresa, admiración u otro movimiento del ánimo. U. t. c. prnl. 2.;3;2023-07-30;2023-08-13;;;;apparu;190;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/aparecer_es_us_1.mp3
ocurrido;intr. Dicho de una cosa: Acaecer, acontecer, suceder.;5;2023-07-15;2023-08-12;;;;N/A;191;N/A
puse;tr. Colocar en un sitio o lugar a alguien o algo.;2;2023-07-31;2023-08-07;;;;je mets;192;N/A
pocos;poco -ca. Como adjetivo significa :escaso en cantidad, calidad o intensidad: y, como ocurre con la mayoría de los cuantificadores indefinidos, va antepuesto al sustantivo, con el que debe concordar en género y número: «Saqué en limpio pocas cosas» (Hidalgo Azucena [Esp.;6;2023-07-31;2023-09-04;;;;peu;193;N/A
suponer;Considerar una cosa verdadera o real a partir de ciertos indicios o señales, sin tener certeza completa de ella.;5;2023-07-15;2023-08-12;;;;supposer;194;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/suponer_es_us_1.mp3
ramas;De ramo. f. Cada una de las partes que nacen del tronco o tallo principal de la planta y en las cuales brotan por lo común las hojas, las flores y los frutos.;4;2023-07-23;2023-08-13;;;;branches;195;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ra/ramas_es_us_1.mp3
pasé;N/A;1;2023-07-08;2023-07-12;1;2023-07-08;;aprobar;196;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pasar_es_us_1.mp3
raíces;Órgano de la planta, desprovisto de hojas y generalmente introducido en la tierra, que crece en sentido contrario al tallo y le sirve de sostén y para absorber de la tierra las sustancias minerales y el agua necesarias para el crecimiento de la planta y para su desarrollo.;3;2023-07-27;2023-08-10;;;;domaine;197;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ra/ra%C3%ADces_es_us_1.mp3
